S_Yr S_Mon S_Day S_Hr S_Min S_Sec E_Yr E_Mon E_Day E_Hr E_Min E_Sec Type Inst
2013 03 18 11 05 10.0  2013 03 18 11 05 10.0  BSO s 
2013 03 18 19 10 52.0  2013 03 18 19 19 51.0  BSO m 
2013 03 19 03 09 27.0  2013 03 19 03 17  5.0  BSO m 
2013 03 19 10 40  0.0  2013 03 19 10 48 24.0  BSO m 
2013 03 19 18 46 20.0  2013 03 19 19 36 58.0  BSO m 
2013 03 20 02 41 22.0  2013 03 20 02 43 49.0  BSO m 
2013 03 20 10 38 44.0  2013 03 20 10 57 44.0  BSO m 
2013 03 20 18 51 14.0  2013 03 20 19 01  5.0  BSO m 
2013 03 21 02 53 48.0  2013 03 21 02 53 48.0  BSO s 
2013 03 21 10 13 40.0  2013 03 21 11 28 54.0  BSO m 
2013 03 21 19 02 57.0  2013 03 21 19 28  6.0  BSO m 
2013 03 22 03 16 29.0  2013 03 22 03 28 52.0  BSO m 
2013 03 22 11 07 47.0  2013 03 22 11 22  0.0  BSO m 
2013 03 22 19 06 18.0  2013 03 22 19 41 58.0  BSO m 
2013 03 23 02 22 31.0  2013 03 23 02 42 57.0  BSO m 
2013 03 23 10 30 12.0  2013 03 23 10 37 25.0  BSO m 
2013 03 23 18 28 40.0  2013 03 23 18 35 57.0  BSO m 
2013 03 24 02 10 44.0  2013 03 24 02 27 23.0  BSO m 
2013 03 24 10 10 27.0  2013 03 24 10 19 19.0  BSO m 
2013 03 24 18 17 30.0  2013 03 24 18 27 24.0  BSO m 
2013 03 25 02 17 46.0  2013 03 25 02 29 19.0  BSO m 
2013 03 25 10 19 26.0  2013 03 25 10 28 50.0  BSO m 
2013 03 25 18 16  1.0  2013 03 25 18 23 11.0  BSO m 
2013 03 26 02 18 12.0  2013 03 26 02 19 27.0  BSO m 
2013 03 26 10 19 49.0  2013 03 26 10 26 10.0  BSO m 
2013 03 26 18 30 51.0  2013 03 26 18 33 59.0  BSO m 
2013 03 27 02 17 31.0  2013 03 27 02 21  2.0  BSO m 
2013 03 27 10 10 11.0  2013 03 27 10 24  4.0  BSO m 
2013 03 27 18 40 45.0  2013 03 27 18 40 45.0  BSO s 
2013 03 28 02 25 55.0  2013 03 28 02 47 27.0  BSO m 
2013 03 28 10 42 31.0  2013 03 28 11 06 20.0  BSO m 
2013 03 28 18 24 53.0  2013 03 28 18 54  8.0  BSO m 
2013 03 29 02 29 53.0  2013 03 29 02 34 41.0  BSO m 
2013 03 29 10 07 17.0  2013 03 29 10 10 14.0  BSO m 
2013 03 29 18 44 30.0  2013 03 29 18 49 23.0  BSO m 
2013 03 30 02 35 53.0  2013 03 30 02 38 34.0  BSO m 
2013 03 30 09 54 44.0  2013 03 30 10 00 42.0  BSO m 
2013 03 30 18 16  8.0  2013 03 30 18 32 35.0  BSO m 
2013 03 31 02 04 37.0  2013 03 31 02 40 10.0  BSO m 
2013 03 31 09 56 52.0  2013 03 31 10 14 16.0  BSO m 
2013 03 31 17 50  5.0  2013 03 31 18 06 36.0  BSO m 
2013 04 01 01 58 11.0  2013 04 01 02 19 51.0  BSO m 
2013 04 01 10 11 50.0  2013 04 01 10 28 50.0  BSO m 
2013 04 01 17 48  9.0  2013 04 01 18 17 34.0  BSO m 
2013 04 02 01 45 49.0  2013 04 02 02 12 58.0  BSO m 
2013 04 02 09 45 54.0  2013 04 02 09 57 53.0  BSO m 
2013 04 02 17 46 17.0  2013 04 02 17 58 43.0  BSO m 
2013 04 03 01 55 46.0  2013 04 03 02 09 22.0  BSO m 
2013 04 03 09 51 26.0  2013 04 03 10 17  1.0  BSO m 
2013 04 03 17 54 44.0  2013 04 03 18 40 16.0  BSO m 
2013 04 04 02 05 41.0  2013 04 04 02 16 45.0  BSO m 
2013 04 04 09 40 28.0  2013 04 04 09 59 47.0  BSO m 
2013 04 04 17 31  6.0  2013 04 04 18 23 18.0  BSO m 
2013 04 05 02 15 39.0  2013 04 05 02 26 43.0  BSO m 
2013 04 05 09 54 47.0  2013 04 05 10 30 44.0  BSO m 
2013 04 05 17 54 16.0  2013 04 05 18 02 54.0  BSO m 
2013 04 06 01 42 13.0  2013 04 06 01 56 12.0  BSO m 
2013 04 06 09 33 21.0  2013 04 06 10 00 56.0  BSO m 
2013 04 06 17 40  3.0  2013 04 06 17 54 22.0  BSO m 
2013 04 07 01 43 45.0  2013 04 07 01 43 45.0  BSO s 
2013 04 07 09 29 50.0  2013 04 07 09 31 32.0  BSO m 
2013 04 07 17 18 35.0  2013 04 07 17 30 21.0  BSO m 
2013 04 08 01 37 43.0  2013 04 08 01 58 50.0  BSO m 
2013 04 08 09 57 50.0  2013 04 08 10 10 32.0  BSO m 
2013 04 08 17 28  9.0  2013 04 08 17 45 39.0  BSO m 
2013 04 09 01 19 26.0  2013 04 09 01 20 19.0  BSO m 
2013 04 09 09 24  6.0  2013 04 09 09 24 40.0  BSO m 
2013 04 09 17 08 54.0  2013 04 09 17 28  7.0  BSO m 
2013 04 10 01 17  1.0  2013 04 10 01 22 33.0  BSO m 
2013 04 10 09 17  5.0  2013 04 10 09 17  5.0  BSO s 
2013 04 10 17 16 27.0  2013 04 10 17 24 21.0  BSO m 
2013 04 11 01 14 49.0  2013 04 11 01 19 45.0  BSO m 
2013 04 11 09 30  3.0  2013 04 11 09 30 45.0  BSO m 
2013 04 11 17 18 37.0  2013 04 11 17 31 18.0  BSO m 
2013 04 12 01 29 34.0  2013 04 12 01 29 34.0  BSO s 
2013 04 12 09 26 56.0  2013 04 12 09 26 56.0  BSO s 
2013 04 12 17 20  9.0  2013 04 12 17 23 33.0  BSO m 
2013 04 13 01 16 22.0  2013 04 13 01 20 16.0  BSO m 
2013 04 13 09 02 34.0  2013 04 13 09 12 30.0  BSO m 
2013 04 13 17 14 56.0  2013 04 13 17 14 56.0  BSO s 
2013 04 14 01 21 51.0  2013 04 14 01 51 33.0  BSO m 
2013 04 14 09 13 49.0  2013 04 14 09 29 49.0  BSO m 
2013 04 14 17 18 54.0  2013 04 14 17 18 54.0  BSO s 
2013 04 15 01 12 57.0  2013 04 15 01 17 52.0  BSO m 
2013 04 15 09 02 28.0  2013 04 15 09 10 27.0  BSO m 
2013 04 15 17 09  3.0  2013 04 15 17 11 40.0  BSO m 
2013 04 16 01 10  6.0  2013 04 16 01 11 33.0  BSO m 
2013 04 16 09 06  6.0  2013 04 16 09 11 17.0  BSO m 
2013 04 16 17 06 46.0  2013 04 16 17 27 20.0  BSO m 
2013 04 17 01 04 25.0  2013 04 17 01 14 40.0  BSO m 
2013 04 17 09 01 43.0  2013 04 17 09 04 29.0  BSO m 
2013 04 17 17 02 48.0  2013 04 17 17 11 15.0  BSO m 
2013 04 18 00 58 31.0  2013 04 18 01 12 11.0  BSO m 
2013 04 18 09 07  9.0  2013 04 18 09 14  4.0  BSO m 
2013 04 18 17 11 30.0  2013 04 18 17 12 12.0  BSO m 
2013 04 19 01 09 56.0  2013 04 19 01 17  0.0  BSO m 
2013 04 19 09 13 18.0  2013 04 19 09 17 35.0  BSO m 
2013 04 19 17 13 40.0  2013 04 19 17 13 40.0  BSO s 
2013 04 20 01 00 38.0  2013 04 20 01 06 49.0  BSO m 
2013 04 20 09 06 49.0  2013 04 20 09 07 55.0  BSO m 
2013 04 20 16 57  3.0  2013 04 20 17 11  0.0  BSO m 
2013 04 21 01 07 24.0  2013 04 21 01 11 40.0  BSO m 
2013 04 21 08 52 40.0  2013 04 21 08 52 40.0  BSO s 
2013 04 21 16 52 59.0  2013 04 21 16 58 31.0  BSO m 
2013 04 22 01 03 26.0  2013 04 22 01 04  7.0  BSO m 
2013 04 22 08 53 55.0  2013 04 22 08 55 15.0  BSO m 
2013 04 22 16 45  0.0  2013 04 22 16 49  2.0  BSO m 
2013 04 23 01 01 16.0  2013 04 23 01 01 45.0  BSO m 
2013 04 23 08 45  5.0  2013 04 23 08 45 28.0  BSO m 
2013 04 23 16 48  9.0  2013 04 23 16 49 38.0  BSO m 
2013 04 24 00 51 54.0  2013 04 24 00 54 25.0  BSO m 
2013 04 24 08 51 17.0  2013 04 24 08 53 32.0  BSO m 
2013 04 24 16 48 42.0  2013 04 24 16 48 42.0  BSO s 
2013 04 25 01 30 32.0  2013 04 25 01 42 59.0  BSO m 
2013 04 25 08 54 44.0  2013 04 25 09 03 51.0  BSO m 
2013 04 25 17 04 46.0  2013 04 25 17 04 46.0  BSO s 
2013 04 26 00 57 36.0  2013 04 26 01 14 43.0  BSO m 
2013 04 26 09 06 58.0  2013 04 26 09 07 31.0  BSO m 
2013 04 26 16 57 42.0  2013 04 26 16 57 42.0  BSO s 
2013 04 27 01 02 32.0  2013 04 27 01 04 10.0  BSO m 
2013 04 27 08 56 42.0  2013 04 27 08 56 42.0  BSO s 
2013 04 27 16 54 50.0  2013 04 27 16 56 15.0  BSO m 
2013 04 28 00 53 10.0  2013 04 28 00 54 53.0  BSO m 
2013 04 28 08 51 33.0  2013 04 28 09 00 41.0  BSO m 
2013 04 28 16 56 23.0  2013 04 28 16 59 53.0  BSO m 
2013 04 29 00 54 27.0  2013 04 29 00 56 33.0  BSO m 
2013 04 29 08 56 36.0  2013 04 29 08 57 24.0  BSO m 
2013 04 29 16 53 20.0  2013 04 29 16 54 28.0  BSO m 
2013 04 30 00 56 16.0  2013 04 30 00 56 16.0  BSO s 
2013 04 30 08 55 31.0  2013 04 30 08 56  4.0  BSO m 
2013 04 30 17 02 33.0  2013 04 30 17 04 10.0  BSO m 
2013 05 01 01 14  2.0  2013 05 01 01 14  2.0  BSO s 
2013 05 01 08 51  2.0  2013 05 01 08 51  2.0  BSO s 
2013 05 01 17 52 52.0  2013 05 01 17 52 52.0  BSO s 
2013 05 02 00 49  6.0  2013 05 02 00 52 10.0  BSO m 
2013 05 02 08 52 44.0  2013 05 02 08 59  4.0  BSO m 
2013 05 02 16 51  4.0  2013 05 02 16 59 10.0  BSO m 
2013 05 03 00 54 51.0  2013 05 03 00 54 51.0  BSO s 
2013 05 03 08 54 52.0  2013 05 03 08 59 58.0  BSO m 
2013 05 03 16 55 53.0  2013 05 03 16 57 31.0  BSO m 
2013 05 04 00 57 48.0  2013 05 04 00 58 11.0  BSO m 
2013 05 04 08 53 38.0  2013 05 04 08 58 22.0  BSO m 
2013 05 04 16 52 59.0  2013 05 04 16 54  4.0  BSO m 
2013 05 05 01 24 59.0  2013 05 05 01 28 32.0  BSO m 
2013 05 05 09 05 16.0  2013 05 05 09 06  5.0  BSO m 
2013 05 05 17 01 53.0  2013 05 05 17 03 11.0  BSO m 
2013 05 06 01 03  0.0  2013 05 06 01 08 49.0  BSO m 
2013 05 06 09 05 19.0  2013 05 06 09 05 19.0  BSO s 
2013 05 06 17 06 19.0  2013 05 06 17 16 33.0  BSO m 
2013 05 07 01 01 35.0  2013 05 07 01 13 39.0  BSO m 
2013 05 07 09 03 56.0  2013 05 07 09 07 15.0  BSO m 
2013 05 07 16 58  8.0  2013 05 07 17 00 21.0  BSO m 
2013 05 08 01 01 28.0  2013 05 08 01 04 32.0  BSO m 
2013 05 08 09 02 49.0  2013 05 08 09 04 23.0  BSO m 
2013 05 08 17 00 49.0  2013 05 08 17 06  1.0  BSO m 
2013 05 09 01 03 40.0  2013 05 09 01 05 46.0  BSO m 
2013 05 09 08 56 16.0  2013 05 09 09 00 21.0  BSO m 
2013 05 09 17 06 15.0  2013 05 09 17 06 42.0  BSO m 
2013 05 10 01 13 52.0  2013 05 10 01 13 52.0  BSO s 
2013 05 10 09 08 24.0  2013 05 10 09 11 57.0  BSO m 
2013 05 10 17 13 26.0  2013 05 10 17 21 57.0  BSO m 
2013 05 11 01 09 25.0  2013 05 11 01 14 47.0  BSO m 
2013 05 11 09 08 34.0  2013 05 11 09 11 51.0  BSO m 
2013 05 11 17 09 16.0  2013 05 11 17 12 27.0  BSO m 
2013 05 12 01 13  4.0  2013 05 12 01 17 10.0  BSO m 
2013 05 12 09 36 56.0  2013 05 12 09 36 56.0  BSO s 
2013 05 12 17 10 19.0  2013 05 12 17 22 20.0  BSO m 
2013 05 13 01 12 22.0  2013 05 13 01 12 22.0  BSO s 
2013 05 13 09 12 21.0  2013 05 13 09 15 29.0  BSO m 
2013 05 13 17 14 42.0  2013 05 13 17 16 35.0  BSO m 
2013 05 14 01 19 33.0  2013 05 14 01 29 12.0  BSO m 
2013 05 14 09 23 24.0  2013 05 14 09 38 20.0  BSO m 
2013 05 14 17 17 15.0  2013 05 14 17 17 15.0  BSO s 
2013 05 15 01 26 28.0  2013 05 15 01 34 26.0  BSO m 
2013 05 15 09 35 29.0  2013 05 15 09 37 46.0  BSO m 
2013 05 15 17 29 21.0  2013 05 15 17 44 48.0  BSO m 
2013 05 16 01 33 42.0  2013 05 16 01 50 34.0  BSO m 
2013 05 16 09 56 37.0  2013 05 16 09 56 37.0  BSO s 
2013 05 16 17 43 16.0  2013 05 16 17 43 36.0  BSO m 
2013 05 17 01 43 13.0  2013 05 17 01 52 43.0  BSO m 
2013 05 17 09 34 45.0  2013 05 17 09 34 45.0  BSO s 
2013 05 17 17 29 59.0  2013 05 17 18 01  8.0  BSO m 
2013 05 18 01 41 45.0  2013 05 18 01 41 45.0  BSO s 
2013 05 18 09 34 30.0  2013 05 18 09 48 21.0  BSO m 
2013 05 18 17 35 21.0  2013 05 18 17 41 59.0  BSO m 
2013 05 19 01 33  8.0  2013 05 19 01 35 39.0  BSO m 
2013 05 19 09 36 35.0  2013 05 19 09 43 17.0  BSO m 
2013 05 19 18 02  3.0  2013 05 19 18 13 25.0  BSO m 
2013 05 20 02 19 38.0  2013 05 20 03 00 32.0  BSO m 
2013 05 20 10 31 54.0  2013 05 20 10 48 53.0  BSO m 
2013 05 20 17 06 37.0  2013 05 20 17 41  8.0  BSO m 
2013 05 21 01 42 52.0  2013 05 21 01 59 51.0  BSO m 
2013 05 21 09 41 25.0  2013 05 21 10 05 57.0  BSO m 
2013 05 21 17 18 26.0  2013 05 21 18 04 32.0  BSO m 
2013 05 22 01 41 40.0  2013 05 22 02 12 27.0  BSO m 
2013 05 22 10 00 57.0  2013 05 22 10 17 38.0  BSO m 
2013 05 22 18 03 14.0  2013 05 22 18 21 54.0  BSO m 
2013 05 23 01 47 36.0  2013 05 23 02 27 12.0  BSO m 
2013 05 23 10 19 27.0  2013 05 23 10 27 17.0  BSO m 
2013 05 23 18 13 47.0  2013 05 23 18 34 47.0  BSO m 
2013 05 24 02 30 42.0  2013 05 24 02 32 33.0  BSO m 
2013 05 24 10 17 50.0  2013 05 24 10 27 35.0  BSO m 
2013 05 24 18 19 52.0  2013 05 24 18 38  6.0  BSO m 
2013 05 25 02 17 58.0  2013 05 25 02 51  0.0  BSO m 
2013 05 25 10 41 16.0  2013 05 25 10 50 47.0  BSO m 
2013 05 25 18 38 45.0  2013 05 25 18 53 42.0  BSO m 
2013 05 26 02 30  5.0  2013 05 26 02 46 10.0  BSO m 
2013 05 26 10 48 32.0  2013 05 26 10 50 20.0  BSO m 
2013 05 26 18 43 13.0  2013 05 26 18 55 10.0  BSO m 
2013 05 27 02 45  2.0  2013 05 27 03 02 38.0  BSO m 
2013 05 27 10 43 38.0  2013 05 27 11 08 59.0  BSO m 
2013 05 27 19 09  8.0  2013 05 27 19 14  9.0  BSO m 
2013 05 28 02 54 38.0  2013 05 28 03 18 53.0  BSO m 
2013 05 28 11 25 19.0  2013 05 28 11 26 10.0  BSO m 
2013 05 28 18 58 45.0  2013 05 28 19 19 30.0  BSO m 
2013 05 29 02 50 47.0  2013 05 29 02 55 44.0  BSO m 
2013 05 29 11 10 54.0  2013 05 29 11 10 54.0  BSO s 
2013 05 29 19 00 24.0  2013 05 29 19 13 26.0  BSO m 
2013 05 30 03 18  0.0  2013 05 30 03 23 36.0  BSO m 
2013 05 30 11 29  4.0  2013 05 30 11 39 19.0  BSO m 
2013 05 30 18 52 30.0  2013 05 30 19 21 33.0  BSO m 
2013 05 31 03 06 12.0  2013 05 31 03 20 54.0  BSO m 
2013 05 31 11 11 48.0  2013 05 31 11 11 48.0  BSO s 
2013 05 31 18 59  3.0  2013 05 31 19 08 16.0  BSO m 
2013 06 01 03 05 11.0  2013 06 01 03 19 43.0  BSO m 
2013 06 01 11 20 56.0  2013 06 01 11 31 17.0  BSO m 
2013 06 01 19 00 55.0  2013 06 01 19 09  9.0  BSO m 
2013 06 02 03 06 22.0  2013 06 02 03 08 38.0  BSO m 
2013 06 02 11 10 48.0  2013 06 02 11 17 14.0  BSO m 
2013 06 02 19 28 50.0  2013 06 02 19 48 46.0  BSO m 
2013 06 03 03 24 57.0  2013 06 03 03 35  5.0  BSO m 
2013 06 03 11 32 38.0  2013 06 03 11 40 15.0  BSO m 
2013 06 03 19 23 19.0  2013 06 03 19 24 37.0  BSO m 
2013 06 04 03 13 19.0  2013 06 04 03 36 33.0  BSO m 
2013 06 04 11 32 50.0  2013 06 04 11 47 16.0  BSO m 
2013 06 04 19 04 18.0  2013 06 04 19 26 18.0  BSO m 
2013 06 05 03 29  6.0  2013 06 05 03 29 15.0  BSO m 
2013 06 05 11 34  6.0  2013 06 05 11 40 37.0  BSO m 
2013 06 05 19 25 18.0  2013 06 05 19 44 33.0  BSO m 
2013 06 06 03 39 20.0  2013 06 06 03 44 19.0  BSO m 
2013 06 06 10 59 37.0  2013 06 06 11 29 40.0  BSO m 
2013 06 06 19 45 14.0  2013 06 06 19 45 14.0  BSO s 
2013 06 07 03 26 54.0  2013 06 07 03 27 35.0  BSO m 
2013 06 07 11 05 23.0  2013 06 07 11 10  3.0  BSO m 
2013 06 07 19 19  2.0  2013 06 07 19 19  2.0  BSO s 
2013 06 08 03 26  6.0  2013 06 08 03 28 49.0  BSO m 
2013 06 08 11 19  5.0  2013 06 08 11 22 28.0  BSO m 
2013 06 08 19 25 39.0  2013 06 08 19 38  4.0  BSO m 
2013 06 09 03 31 46.0  2013 06 09 03 35 13.0  BSO m 
2013 06 09 11 53  2.0  2013 06 09 12 05 11.0  BSO m 
2013 06 09 19 45  1.0  2013 06 09 19 45  1.0  BSO s 
2013 06 10 03 18 46.0  2013 06 10 03 25 48.0  BSO m 
2013 06 10 11 05 53.0  2013 06 10 11 14  1.0  BSO m 
2013 06 10 19 10  1.0  2013 06 10 19 10  1.0  BSO s 
2013 06 11 04 04 10.0  2013 06 11 04 04 10.0  BSO s 
2013 06 11 11 36 21.0  2013 06 11 11 49 24.0  BSO m 
2013 06 11 19 52 45.0  2013 06 11 19 52 45.0  BSO s 
2013 06 12 03 06 23.0  2013 06 12 03 17  5.0  BSO m 
2013 06 12 11 44 26.0  2013 06 12 11 52 58.0  BSO m 
2013 06 12 19 17 42.0  2013 06 12 19 20 45.0  BSO m 
2013 06 13 03 39 39.0  2013 06 13 03 39 39.0  BSO s 
2013 06 13 11 40 36.0  2013 06 13 11 56 58.0  BSO m 
2013 06 13 19 43 50.0  2013 06 13 20 04 16.0  BSO m 
2013 06 14 03 36  6.0  2013 06 14 03 54  5.0  BSO m 
2013 06 14 11 19 43.0  2013 06 14 11 25 59.0  BSO m 
2013 06 14 19 29  1.0  2013 06 14 19 36 40.0  BSO m 
2013 06 15 02 49 22.0  2013 06 15 03 26 28.0  BSO m 
2013 06 15 10 57 41.0  2013 06 15 11 17 45.0  BSO m 
2013 06 15 19 12  3.0  2013 06 15 19 29 10.0  BSO m 
2013 06 16 03 08 22.0  2013 06 16 03 29 32.0  BSO m 
2013 06 16 11 19 56.0  2013 06 16 11 42  8.0  BSO m 
2013 06 16 18 40 30.0  2013 06 16 20 17  5.0  BSO m 
2013 06 17 03 04  6.0  2013 06 17 03 23 34.0  BSO m 
2013 06 17 11 23 19.0  2013 06 17 11 30 53.0  BSO m 
2013 06 17 19 11 12.0  2013 06 17 19 37 20.0  BSO m 
2013 06 18 03 29 44.0  2013 06 18 03 43 30.0  BSO m 
2013 06 18 11 32  8.0  2013 06 18 11 46 45.0  BSO m 
2013 06 18 19 44 44.0  2013 06 18 20 11 32.0  BSO m 
2013 06 19 04 26 38.0  2013 06 19 04 34 45.0  BSO m 
2013 06 19 11 21  4.0  2013 06 19 11 50 18.0  BSO m 
2013 06 19 19 02 55.0  2013 06 19 19 22 24.0  BSO m 
2013 06 20 03 21 15.0  2013 06 20 03 32 51.0  BSO m 
2013 06 20 11 27 39.0  2013 06 20 11 43 26.0  BSO m 
2013 06 20 19 11 36.0  2013 06 20 19 15 29.0  BSO m 
2013 06 21 03 06 36.0  2013 06 21 03 13 37.0  BSO m 
2013 06 21 10 30 50.0  2013 06 21 11 13 14.0  BSO m 
2013 06 21 17 41 10.0  2013 06 21 18 21 22.0  BSO m 
2013 06 22 04 09 50.0  2013 06 22 04 14 40.0  BSO m 
2013 06 22 11 18 56.0  2013 06 22 12 08 52.0  BSO m 
2013 06 22 18 26 44.0  2013 06 22 18 39 40.0  BSO m 
2013 06 23 03 15 11.0  2013 06 23 03 29 49.0  BSO m 
2013 06 23 11 09 44.0  2013 06 23 11 38 30.0  BSO m 
2013 06 23 18 58 33.0  2013 06 23 19 19 28.0  BSO m 
2013 06 24 03 11 13.0  2013 06 24 03 11 35.0  BSO m 
2013 06 24 10 39  7.0  2013 06 24 10 57 31.0  BSO m 
2013 06 24 18 43 13.0  2013 06 24 19 12  5.0  BSO m 
2013 06 25 02 48 19.0  2013 06 25 03 02 37.0  BSO m 
2013 06 25 10 15 31.0  2013 06 25 10 31 28.0  BSO m 
2013 06 25 18 46 23.0  2013 06 25 18 55 21.0  BSO m 
2013 06 26 02 49 14.0  2013 06 26 03 26 36.0  BSO m 
2013 06 26 10 22 51.0  2013 06 26 10 46 37.0  BSO m 
2013 06 26 18 29  5.0  2013 06 26 19 01 37.0  BSO m 
2013 06 27 02 57 24.0  2013 06 27 03 08 51.0  BSO m 
2013 06 27 10 43  8.0  2013 06 27 10 57 52.0  BSO m 
2013 06 27 18 20 48.0  2013 06 27 19 07 22.0  BSO m 
2013 06 28 02 55 15.0  2013 06 28 03 09 12.0  BSO m 
2013 06 28 10 42 29.0  2013 06 28 11 09 42.0  BSO m 
2013 06 28 18 44  5.0  2013 06 28 19 12 58.0  BSO m 
2013 06 29 02 52 28.0  2013 06 29 03 40 26.0  BSO m 
2013 06 29 10 49 29.0  2013 06 29 11 13 28.0  BSO m 
2013 06 29 19 17 54.0  2013 06 29 19 19  5.0  BSO m 
2013 06 30 02 43 26.0  2013 06 30 03 10 32.0  BSO m 
2013 06 30 10 33 46.0  2013 06 30 11 05 53.0  BSO m 
2013 06 30 18 45 25.0  2013 06 30 19 15 10.0  BSO m 
2013 07 01 02 31 18.0  2013 07 01 02 48 38.0  BSO m 
2013 07 01 10 37 37.0  2013 07 01 11 10 35.0  BSO m 
2013 07 01 18 26 22.0  2013 07 01 18 30  0.0  BSO m 
2013 07 02 02 20 22.0  2013 07 02 02 23  3.0  BSO m 
2013 07 02 10 14 13.0  2013 07 02 10 18 44.0  BSO m 
2013 07 02 17 49 20.0  2013 07 02 17 51 54.0  BSO m 
2013 07 03 01 53 58.0  2013 07 03 01 57 36.0  BSO m 
2013 07 03 09 56 41.0  2013 07 03 10 15 42.0  BSO m 
2013 07 03 17 55  9.0  2013 07 03 18 14 15.0  BSO m 
2013 07 04 01 56 28.0  2013 07 04 02 04 52.0  BSO m 
2013 07 04 10 00  3.0  2013 07 04 10 04 41.0  BSO m 
2013 07 04 18 27 34.0  2013 07 04 18 47 10.0  BSO m 
2013 07 05 02 07 15.0  2013 07 05 02 09 26.0  BSO m 
2013 07 05 09 52 17.0  2013 07 05 09 56 34.0  BSO m 
2013 07 05 17 44 44.0  2013 07 05 17 59  6.0  BSO m 
2013 07 06 01 51 53.0  2013 07 06 02 01 48.0  BSO m 
2013 07 06 10 24 16.0  2013 07 06 10 40  1.0  BSO m 
2013 07 06 17 46 53.0  2013 07 06 18 01 31.0  BSO m 
2013 07 07 01 40  4.0  2013 07 07 01 46 59.0  BSO m 
2013 07 07 09 57  9.0  2013 07 07 09 58 10.0  BSO m 
2013 07 07 18 09  8.0  2013 07 07 18 31 54.0  BSO m 
2013 07 08 01 43 10.0  2013 07 08 01 51 33.0  BSO m 
2013 07 08 11 31  6.0  2013 07 08 11 31  6.0  BSO s 
2013 07 08 19 07 39.0  2013 07 08 19 07 39.0  BSO s 
2013 07 09 02 24 44.0  2013 07 09 02 35 21.0  BSO m 
2013 07 09 10 26 34.0  2013 07 09 13 05  8.0  BSO m 
2013 07 09 18 00 26.0  2013 07 09 18 22 12.0  BSO m 
2013 07 10 02 20 46.0  2013 07 10 02 57 45.0  BSO m 
2013 07 10 12 45 56.0  2013 07 10 12 55  0.0  BSO m 
2013 07 10 18 19 40.0  2013 07 10 18 59 28.0  BSO m 
2013 07 11 01 26 12.0  2013 07 11 01 29 10.0  BSO m 
2013 07 11 10 13 35.0  2013 07 11 10 14 36.0  BSO m 
2013 07 11 18 05 17.0  2013 07 11 18 15  2.0  BSO m 
2013 07 12 01 23 55.0  2013 07 12 01 24 30.0  BSO m 
2013 07 12 09 55 11.0  2013 07 12 09 57 10.0  BSO m 
2013 07 12 17 51 33.0  2013 07 12 17 51 33.0  BSO s 
2013 07 13 01 31 41.0  2013 07 13 01 43  1.0  BSO m 
2013 07 13 09 21 55.0  2013 07 13 09 21 55.0  BSO s 
2013 07 13 17 29 17.0  2013 07 13 17 29 17.0  BSO s 
2013 07 14 01 39 38.0  2013 07 14 01 40  6.0  BSO m 
2013 07 14 09 40 32.0  2013 07 14 09 40 32.0  BSO s 
2013 07 14 17 39 22.0  2013 07 14 17 40 47.0  BSO m 
2013 07 15 01 36  6.0  2013 07 15 01 36  6.0  BSO s 
2013 07 15 09 27 14.0  2013 07 15 09 27 14.0  BSO s 
2013 07 15 17 23 16.0  2013 07 15 17 23 16.0  BSO s 
2013 07 16 01 15 23.0  2013 07 16 01 28 47.0  BSO m 
2013 07 16 09 31 18.0  2013 07 16 09 31 18.0  BSO s 
2013 07 16 17 25 58.0  2013 07 16 17 35 28.0  BSO m 
2013 07 17 01 26  6.0  2013 07 17 01 30 17.0  BSO m 
2013 07 17 09 27  9.0  2013 07 17 09 27  9.0  BSO s 
2013 07 17 17 18 27.0  2013 07 17 17 23  0.0  BSO m 
2013 07 18 01 24 43.0  2013 07 18 01 30 59.0  BSO m 
2013 07 18 09 29 47.0  2013 07 18 09 39 36.0  BSO m 
2013 07 18 17 40  3.0  2013 07 18 17 41 54.0  BSO m 
2013 07 19 01 26 49.0  2013 07 19 01 30 15.0  BSO m 
2013 07 19 09 20 42.0  2013 07 19 09 25 53.0  BSO m 
2013 07 19 17 22 45.0  2013 07 19 17 26  3.0  BSO m 
2013 07 20 01 25 40.0  2013 07 20 01 32 45.0  BSO m 
2013 07 20 09 31 25.0  2013 07 20 09 31 25.0  BSO s 
2013 07 20 17 25 57.0  2013 07 20 17 32 31.0  BSO m 
2013 07 21 01 21 40.0  2013 07 21 01 31 41.0  BSO m 
2013 07 21 09 23  3.0  2013 07 21 09 30 28.0  BSO m 
2013 07 21 17 23 50.0  2013 07 21 17 29 25.0  BSO m 
2013 07 22 01 28 57.0  2013 07 22 01 29 45.0  BSO m 
2013 07 22 09 24 48.0  2013 07 22 09 29 14.0  BSO m 
2013 07 22 17 23 27.0  2013 07 22 17 26 36.0  BSO m 
2013 07 23 01 25 26.0  2013 07 23 01 28 48.0  BSO m 
2013 07 23 09 31  5.0  2013 07 23 09 31  5.0  BSO s 
2013 07 23 17 25  9.0  2013 07 23 17 25  9.0  BSO s 
2013 07 24 01 20 48.0  2013 07 24 01 20 48.0  BSO s 
2013 07 24 09 18 24.0  2013 07 24 09 24  0.0  BSO m 
2013 07 24 17 25  7.0  2013 07 24 17 26 14.0  BSO m 
2013 07 25 01 21 42.0  2013 07 25 01 21 42.0  BSO s 
